"SpatialAssessmentUnit";"Biotic_group";"integ_beat";"number_indicators"
"20kmE474N232";"Invertebrate fisheries";0.453333333333333;3
"20kmE474N234";"Benthic species";0.488571428571429;7
"20kmE474N234";"Cetaceans";0.52;1
"20kmE474N234";"Fish";0.556;5
"20kmE474N234";"Invertebrate fisheries";0.453333333333333;3
"20kmE474N236";"Benthic species";0.488571428571429;7
"20kmE474N236";"Cetaceans";0.52;1
"20kmE474N236";"Fish";0.556;5
"20kmE474N236";"Invertebrate fisheries";0.453333333333333;3
"20kmE474N238";"Benthic species";0.488571428571429;7
"20kmE474N238";"Cetaceans";0.52;1
"20kmE476N150";"Fish";0.509166666666667;12
"20kmE476N150";"Invertebrate fisheries";0.483333333333333;6
"20kmE476N152";"Fish";0.534285714285714;7
"20kmE476N152";"Invertebrate fisheries";0.483333333333333;3
"20kmE476N154";"Fish";0.534285714285714;7
"20kmE476N154";"Invertebrate fisheries";0.483333333333333;3
"20kmE476N158";"Fish";0.445;2
"20kmE476N158";"Invertebrate fisheries";0.535;2
"20kmE476N160";"Fish";0.445;2
"20kmE476N160";"Invertebrate fisheries";0.535;2
"20kmE476N162";"Fish";0.445;2
"20kmE476N162";"Invertebrate fisheries";0.535;2
"20kmE476N168";"Fish";0.523333333333333;3
"20kmE476N168";"Invertebrate fisheries";0.565;2
"20kmE476N170";"Fish";0.523333333333333;3
"20kmE476N172";"Fish";0.523333333333333;3
"20kmE476N174";"Fish";0.523333333333333;3
"20kmE476N176";"Fish";0.523333333333333;3
"20kmE476N188";"Fish";0.523333333333333;3
"20kmE476N188";"Invertebrate fisheries";0.565;2
"20kmE476N190";"Fish";0.523333333333333;3
"20kmE476N190";"Invertebrate fisheries";0.565;2
"20kmE476N208";"Benthic species";0.132727272727273;11
"20kmE476N208";"Cetaceans";0.33;1
"20kmE476N208";"Zooplankton";0.155;2
"20kmE476N210";"Benthic species";0.132727272727273;11
"20kmE476N210";"Cetaceans";0.33;1
"20kmE476N210";"Fish";0.568888888888889;9
"20kmE476N210";"Invertebrate fisheries";0.44;7
"20kmE476N210";"Zooplankton";0.155;2
"20kmE476N212";"Benthic species";0.132727272727273;11
"20kmE476N212";"Cetaceans";0.33;1
"20kmE476N212";"Fish";0.556;5
"20kmE476N212";"Invertebrate fisheries";0.453333333333333;3
"20kmE476N212";"Macrophytes";0.56;1
"20kmE476N212";"Zooplankton";0.155;2
"20kmE476N214";"Benthic species";0.132727272727273;11
"20kmE476N214";"Cetaceans";0.33;1
"20kmE476N214";"Fish";0.556;5
"20kmE476N214";"Invertebrate fisheries";0.453333333333333;3
"20kmE476N214";"Zooplankton";0.155;2
"20kmE476N222";"Cetaceans";0.33;1
"20kmE476N222";"Fish";0.556;5
"20kmE476N222";"Invertebrate fisheries";0.453333333333333;3
"20kmE476N224";"Fish";0.556;5
"20kmE476N224";"Invertebrate fisheries";0.453333333333333;3
"20kmE476N228";"Cetaceans";0.33;1
"20kmE476N228";"Fish";0.556;5
"20kmE476N228";"Invertebrate fisheries";0.453333333333333;3
"20kmE476N230";"Cetaceans";0.33;1
"20kmE476N230";"Fish";0.556;5
"20kmE476N230";"Invertebrate fisheries";0.453333333333333;3
"20kmE476N232";"Cetaceans";0.33;1
"20kmE476N232";"Fish";0.556;5
"20kmE476N232";"Invertebrate fisheries";0.453333333333333;3
"20kmE476N234";"Benthic species";0.488571428571429;7
"20kmE476N234";"Cetaceans";0.52;1
"20kmE476N236";"Benthic species";0.488571428571429;7
"20kmE476N236";"Cetaceans";0.52;1
"20kmE476N236";"Fish";0.556;5
"20kmE476N236";"Invertebrate fisheries";0.453333333333333;3
"20kmE478N150";"Fish";0.5;14
"20kmE478N150";"Invertebrate fisheries";0.49625;8
"20kmE478N152";"Fish";0.514444444444444;9
"20kmE478N152";"Invertebrate fisheries";0.504;5
"20kmE478N154";"Fish";0.514444444444444;9
"20kmE478N154";"Invertebrate fisheries";0.504;5
"20kmE478N156";"Fish";0.514444444444444;9
"20kmE478N156";"Invertebrate fisheries";0.504;5
"20kmE478N156";"Macrophytes";0.77;2
"20kmE478N158";"Fish";0.445;2
"20kmE478N160";"Fish";0.445;2
"20kmE478N162";"Fish";0.445;2
"20kmE478N164";"Fish";0.445;2
"20kmE478N166";"Fish";0.445;2
"20kmE478N166";"Invertebrate fisheries";0.535;2
"20kmE478N168";"Fish";0.523333333333333;3
"20kmE478N168";"Invertebrate fisheries";0.565;2
"20kmE478N170";"Fish";0.523333333333333;3
"20kmE478N170";"Invertebrate fisheries";0.565;2
"20kmE478N174";"Fish";0.523333333333333;3
"20kmE478N176";"Fish";0.523333333333333;3
"20kmE478N188";"Fish";0.523333333333333;3
"20kmE478N188";"Invertebrate fisheries";0.565;2
"20kmE478N188";"Macrophytes";0.665;2
"20kmE478N190";"Fish";0.523333333333333;3
"20kmE478N190";"Invertebrate fisheries";0.565;2
"20kmE478N208";"Benthic species";0.132727272727273;11
"20kmE478N208";"Cetaceans";0.33;1
"20kmE478N208";"Zooplankton";0.155;2
"20kmE478N210";"Benthic species";0.132727272727273;11
"20kmE478N210";"Cetaceans";0.33;1
"20kmE478N210";"Fish";0.568888888888889;9
"20kmE478N210";"Invertebrate fisheries";0.44;7
"20kmE478N210";"Zooplankton";0.155;2
"20kmE478N212";"Benthic species";0.132727272727273;11
"20kmE478N212";"Cetaceans";0.33;1
"20kmE478N212";"Fish";0.556;5
"20kmE478N212";"Invertebrate fisheries";0.453333333333333;3
"20kmE478N212";"Zooplankton";0.155;2
"20kmE478N214";"Benthic species";0.132727272727273;11
"20kmE478N214";"Cetaceans";0.33;1
"20kmE478N214";"Fish";0.556;5
"20kmE478N214";"Invertebrate fisheries";0.453333333333333;3
"20kmE478N214";"Zooplankton";0.155;2
"20kmE478N220";"Cetaceans";0.33;1
"20kmE478N220";"Fish";0.556;5
"20kmE478N220";"Invertebrate fisheries";0.453333333333333;3
"20kmE478N222";"Cetaceans";0.33;1
"20kmE478N222";"Fish";0.556;5
"20kmE478N222";"Invertebrate fisheries";0.453333333333333;3
"20kmE478N224";"Cetaceans";0.33;1
"20kmE478N224";"Fish";0.556;5
"20kmE478N224";"Invertebrate fisheries";0.453333333333333;3
"20kmE478N226";"Cetaceans";0.33;1
"20kmE478N226";"Fish";0.556;5
"20kmE478N226";"Invertebrate fisheries";0.453333333333333;3
"20kmE478N228";"Cetaceans";0.33;1
"20kmE478N228";"Fish";0.556;5
"20kmE478N228";"Invertebrate fisheries";0.453333333333333;3
"20kmE478N230";"Cetaceans";0.33;1
"20kmE478N230";"Fish";0.556;5
"20kmE478N230";"Invertebrate fisheries";0.453333333333333;3
"20kmE478N232";"Cetaceans";0.33;1
"20kmE478N234";"Cetaceans";0.33;1
"20kmE480N154";"Fish";0.445;2
"20kmE480N156";"Fish";0.445;2
"20kmE480N158";"Fish";0.445;2
"20kmE480N166";"Fish";0.445;2
"20kmE480N168";"Fish";0.445;2
"20kmE480N168";"Invertebrate fisheries";0.535;2
"20kmE480N170";"Fish";0.492;5
"20kmE480N170";"Invertebrate fisheries";0.55;4
"20kmE480N184";"Fish";0.523333333333333;3
"20kmE480N184";"Invertebrate fisheries";0.565;2
"20kmE480N186";"Fish";0.523333333333333;3
"20kmE480N186";"Invertebrate fisheries";0.565;2
"20kmE480N188";"Fish";0.523333333333333;3
"20kmE480N188";"Invertebrate fisheries";0.565;2
"20kmE480N190";"Fish";0.523333333333333;3
"20kmE480N190";"Invertebrate fisheries";0.565;2
"20kmE480N204";"Fish";0.585;4
"20kmE480N204";"Invertebrate fisheries";0.43;4
"20kmE480N206";"Benthic species";0.132727272727273;11
"20kmE480N206";"Cetaceans";0.33;1
"20kmE480N206";"Fish";0.585;4
"20kmE480N206";"Invertebrate fisheries";0.43;4
"20kmE480N206";"Zooplankton";0.155;2
"20kmE480N208";"Benthic species";0.132727272727273;11
"20kmE480N208";"Cetaceans";0.33;1
"20kmE480N208";"Fish";0.585;4
"20kmE480N208";"Invertebrate fisheries";0.43;4
"20kmE480N208";"Zooplankton";0.155;2
"20kmE480N210";"Benthic species";0.132727272727273;11
"20kmE480N210";"Cetaceans";0.33;1
"20kmE480N210";"Fish";0.568888888888889;9
"20kmE480N210";"Invertebrate fisheries";0.44;7
"20kmE480N210";"Zooplankton";0.155;2
"20kmE480N212";"Benthic species";0.132727272727273;11
"20kmE480N212";"Cetaceans";0.33;1
"20kmE480N212";"Fish";0.568888888888889;9
"20kmE480N212";"Invertebrate fisheries";0.44;7
"20kmE480N212";"Zooplankton";0.155;2
"20kmE480N214";"Benthic species";0.132727272727273;11
"20kmE480N214";"Cetaceans";0.33;1
"20kmE480N214";"Fish";0.556;5
"20kmE480N214";"Invertebrate fisheries";0.453333333333333;3
"20kmE480N214";"Zooplankton";0.155;2
"20kmE480N220";"Cetaceans";0.33;1
"20kmE480N220";"Fish";0.556;5
"20kmE480N220";"Invertebrate fisheries";0.453333333333333;3
"20kmE480N222";"Cetaceans";0.33;1
"20kmE480N222";"Fish";0.556;5
"20kmE480N222";"Invertebrate fisheries";0.453333333333333;3
"20kmE480N224";"Cetaceans";0.33;1
"20kmE480N224";"Fish";0.556;5
"20kmE480N224";"Invertebrate fisheries";0.453333333333333;3
"20kmE480N226";"Cetaceans";0.33;1
"20kmE480N226";"Fish";0.556;5
"20kmE480N226";"Invertebrate fisheries";0.453333333333333;3
"20kmE480N228";"Cetaceans";0.33;1
"20kmE480N228";"Fish";0.556;5
"20kmE480N228";"Invertebrate fisheries";0.453333333333333;3
"20kmE480N230";"Cetaceans";0.33;1
"20kmE480N230";"Fish";0.556;5
"20kmE480N230";"Invertebrate fisheries";0.453333333333333;3
"20kmE480N232";"Cetaceans";0.33;1
"20kmE482N164";"Fish";0.445;2
"20kmE482N166";"Fish";0.445;2
"20kmE482N170";"Fish";0.492;5
"20kmE482N170";"Invertebrate fisheries";0.55;4
"20kmE482N172";"Fish";0.523333333333333;3
"20kmE482N172";"Invertebrate fisheries";0.565;2
"20kmE482N174";"Fish";0.523333333333333;3
"20kmE482N174";"Invertebrate fisheries";0.565;2
"20kmE482N176";"Fish";0.523333333333333;3
"20kmE482N176";"Invertebrate fisheries";0.565;2
"20kmE482N180";"Fish";0.523333333333333;3
"20kmE482N180";"Invertebrate fisheries";0.565;2
"20kmE482N182";"Fish";0.523333333333333;3
"20kmE482N182";"Invertebrate fisheries";0.565;2
"20kmE482N184";"Fish";0.523333333333333;3
"20kmE482N184";"Invertebrate fisheries";0.565;2
"20kmE482N186";"Fish";0.523333333333333;3
"20kmE482N186";"Invertebrate fisheries";0.565;2
"20kmE482N204";"Benthic species";0.145;4
"20kmE482N204";"Cetaceans";0.391818181818182;11
"20kmE482N204";"Fish";0.585;4
"20kmE482N204";"Invertebrate fisheries";0.43;4
"20kmE482N206";"Benthic species";0.132727272727273;11
"20kmE482N206";"Cetaceans";0.33;1
"20kmE482N206";"Fish";0.585;4
"20kmE482N206";"Invertebrate fisheries";0.43;4
"20kmE482N206";"Zooplankton";0.155;2
"20kmE482N208";"Benthic species";0.132727272727273;11
"20kmE482N208";"Cetaceans";0.33;1
"20kmE482N208";"Fish";0.585;4
"20kmE482N208";"Invertebrate fisheries";0.43;4
"20kmE482N208";"Zooplankton";0.155;2
"20kmE482N210";"Benthic species";0.132727272727273;11
"20kmE482N210";"Cetaceans";0.33;1
"20kmE482N210";"Fish";0.585;4
"20kmE482N210";"Invertebrate fisheries";0.43;4
"20kmE482N210";"Zooplankton";0.155;2
"20kmE482N212";"Benthic species";0.132727272727273;11
"20kmE482N212";"Cetaceans";0.33;1
"20kmE482N212";"Fish";0.568888888888889;9
"20kmE482N212";"Invertebrate fisheries";0.44;7
"20kmE482N212";"Zooplankton";0.155;2
"20kmE482N214";"Benthic species";0.132727272727273;11
"20kmE482N214";"Cetaceans";0.33;1
"20kmE482N214";"Fish";0.556;5
"20kmE482N214";"Invertebrate fisheries";0.453333333333333;3
"20kmE482N214";"Zooplankton";0.155;2
"20kmE482N216";"Cetaceans";0.33;1
"20kmE482N216";"Fish";0.556;5
"20kmE482N216";"Invertebrate fisheries";0.453333333333333;3
"20kmE482N222";"Cetaceans";0.33;1
"20kmE482N222";"Fish";0.556;5
"20kmE482N222";"Invertebrate fisheries";0.453333333333333;3
"20kmE482N224";"Cetaceans";0.33;1
"20kmE482N224";"Fish";0.556;5
"20kmE482N224";"Invertebrate fisheries";0.453333333333333;3
"20kmE482N226";"Cetaceans";0.33;1
"20kmE482N226";"Fish";0.556;5
"20kmE482N226";"Invertebrate fisheries";0.453333333333333;3
"20kmE482N228";"Cetaceans";0.33;1
"20kmE482N228";"Fish";0.556;5
"20kmE482N228";"Invertebrate fisheries";0.453333333333333;3
"20kmE482N230";"Cetaceans";0.33;1
"20kmE484N164";"Fish";0.445;2
"20kmE484N166";"Fish";0.445;2
"20kmE484N166";"Invertebrate fisheries";0.535;2
"20kmE484N172";"Fish";0.523333333333333;3
"20kmE484N172";"Invertebrate fisheries";0.565;2
"20kmE484N174";"Fish";0.523333333333333;3
"20kmE484N174";"Invertebrate fisheries";0.565;2
"20kmE484N174";"Macrophytes";0.68;1
"20kmE484N176";"Fish";0.523333333333333;3
"20kmE484N176";"Invertebrate fisheries";0.565;2
"20kmE484N178";"Fish";0.523333333333333;3
"20kmE484N178";"Invertebrate fisheries";0.565;2
"20kmE484N180";"Fish";0.523333333333333;3
"20kmE484N180";"Invertebrate fisheries";0.565;2
"20kmE484N182";"Fish";0.523333333333333;3
"20kmE484N182";"Invertebrate fisheries";0.565;2
"20kmE484N204";"Benthic species";0.09;1
"20kmE484N204";"Cetaceans";0.29;3
"20kmE484N204";"Fish";0.585;4
"20kmE484N204";"Invertebrate fisheries";0.43;4
"20kmE484N208";"Benthic species";0.132727272727273;11
"20kmE484N208";"Cetaceans";0.33;1
"20kmE484N208";"Fish";0.585;4
"20kmE484N208";"Invertebrate fisheries";0.43;4
"20kmE484N208";"Zooplankton";0.155;2
"20kmE484N210";"Benthic species";0.132727272727273;11
"20kmE484N210";"Cetaceans";0.33;1
"20kmE484N210";"Fish";0.585;4
"20kmE484N210";"Invertebrate fisheries";0.43;4
"20kmE484N210";"Zooplankton";0.155;2
"20kmE484N214";"Benthic species";0.132727272727273;11
"20kmE484N214";"Cetaceans";0.33;1
"20kmE484N214";"Fish";0.556;5
"20kmE484N214";"Invertebrate fisheries";0.453333333333333;3
"20kmE484N214";"Zooplankton";0.155;2
"20kmE484N216";"Cetaceans";0.33;1
"20kmE484N216";"Fish";0.556;5
"20kmE484N216";"Invertebrate fisheries";0.453333333333333;3
"20kmE484N218";"Cetaceans";0.33;1
"20kmE484N218";"Fish";0.556;5
"20kmE484N218";"Invertebrate fisheries";0.453333333333333;3
"20kmE484N220";"Cetaceans";0.33;1
"20kmE484N220";"Fish";0.556;5
"20kmE484N220";"Invertebrate fisheries";0.453333333333333;3
"20kmE484N222";"Cetaceans";0.33;1
"20kmE484N222";"Fish";0.556;5
"20kmE484N222";"Invertebrate fisheries";0.453333333333333;3
"20kmE484N224";"Cetaceans";0.33;1
"20kmE484N224";"Fish";0.556;5
"20kmE484N224";"Invertebrate fisheries";0.453333333333333;3
"20kmE484N226";"Cetaceans";0.33;1
"20kmE484N226";"Fish";0.556;5
"20kmE484N226";"Invertebrate fisheries";0.453333333333333;3
"20kmE484N228";"Cetaceans";0.33;1
"20kmE484N228";"Fish";0.556;5
"20kmE484N228";"Invertebrate fisheries";0.453333333333333;3
"20kmE484N230";"Cetaceans";0.33;1
"20kmE486N166";"Fish";0.445;2
"20kmE486N168";"Fish";0.445;2
"20kmE486N170";"Fish";0.445;2
"20kmE486N170";"Invertebrate fisheries";0.535;2
"20kmE486N176";"Fish";0.523333333333333;3
"20kmE486N176";"Invertebrate fisheries";0.565;2
"20kmE486N176";"Macrophytes";0.64;1
"20kmE486N178";"Fish";0.523333333333333;3
"20kmE486N178";"Invertebrate fisheries";0.565;2
"20kmE486N186";"Fish";0.445;2
"20kmE486N186";"Invertebrate fisheries";0.535;2
"20kmE486N188";"Fish";0.445;2
"20kmE486N188";"Invertebrate fisheries";0.535;2
"20kmE486N202";"Benthic species";0.145;4
"20kmE486N202";"Cetaceans";0.391818181818182;11
"20kmE486N202";"Fish";0.585;4
"20kmE486N202";"Invertebrate fisheries";0.43;4
"20kmE486N204";"Benthic species";0.09;1
"20kmE486N204";"Cetaceans";0.29;3
"20kmE486N204";"Fish";0.585;4
"20kmE486N204";"Invertebrate fisheries";0.43;4
"20kmE486N218";"Cetaceans";0.33;1
"20kmE486N218";"Fish";0.556;5
"20kmE486N218";"Invertebrate fisheries";0.453333333333333;3
"20kmE486N220";"Cetaceans";0.33;1
"20kmE486N220";"Fish";0.556;5
"20kmE486N220";"Invertebrate fisheries";0.453333333333333;3
"20kmE486N222";"Cetaceans";0.33;1
"20kmE486N222";"Fish";0.556;5
"20kmE486N222";"Invertebrate fisheries";0.453333333333333;3
"20kmE486N224";"Cetaceans";0.33;1
"20kmE486N224";"Fish";0.556;5
"20kmE486N224";"Invertebrate fisheries";0.453333333333333;3
"20kmE486N226";"Cetaceans";0.33;1
"20kmE486N226";"Fish";0.556;5
"20kmE486N226";"Invertebrate fisheries";0.453333333333333;3
"20kmE486N228";"Cetaceans";0.33;1
"20kmE486N228";"Fish";0.556;5
"20kmE486N228";"Invertebrate fisheries";0.453333333333333;3
"20kmE488N170";"Fish";0.445;2
"20kmE488N172";"Fish";0.445;2
"20kmE488N172";"Invertebrate fisheries";0.535;2
"20kmE488N174";"Fish";0.445;2
"20kmE488N174";"Invertebrate fisheries";0.535;2
"20kmE488N176";"Fish";0.445;2
"20kmE488N176";"Invertebrate fisheries";0.535;2
"20kmE488N186";"Fish";0.445;2
"20kmE488N186";"Invertebrate fisheries";0.535;2
"20kmE488N188";"Fish";0.445;2
"20kmE488N188";"Invertebrate fisheries";0.535;2
"20kmE488N190";"Fish";0.445;2
"20kmE488N190";"Invertebrate fisheries";0.535;2
"20kmE488N192";"Fish";0.445;2
"20kmE488N192";"Invertebrate fisheries";0.535;2
"20kmE488N202";"Benthic species";0.09;1
"20kmE488N202";"Cetaceans";0.29;3
"20kmE488N202";"Fish";0.585;4
"20kmE488N202";"Invertebrate fisheries";0.43;4
"20kmE488N204";"Benthic species";0.09;1
"20kmE488N204";"Cetaceans";0.29;3
"20kmE488N204";"Fish";0.585;4
"20kmE488N204";"Invertebrate fisheries";0.43;4
"20kmE488N218";"Cetaceans";0.33;1
"20kmE488N218";"Fish";0.556;5
"20kmE488N218";"Invertebrate fisheries";0.453333333333333;3
"20kmE488N220";"Cetaceans";0.33;1
"20kmE488N220";"Fish";0.556;5
"20kmE488N220";"Invertebrate fisheries";0.453333333333333;3
"20kmE488N222";"Cetaceans";0.33;1
"20kmE488N222";"Fish";0.556;5
"20kmE488N222";"Invertebrate fisheries";0.453333333333333;3
"20kmE488N224";"Cetaceans";0.33;1
"20kmE488N224";"Fish";0.556;5
"20kmE488N224";"Invertebrate fisheries";0.453333333333333;3
"20kmE488N226";"Cetaceans";0.33;1
"20kmE488N226";"Fish";0.556;5
"20kmE488N226";"Invertebrate fisheries";0.453333333333333;3
"20kmE488N228";"Cetaceans";0.33;1
"20kmE490N172";"Fish";0.445;2
"20kmE490N172";"Invertebrate fisheries";0.535;2
"20kmE490N174";"Fish";0.445;2
"20kmE490N174";"Invertebrate fisheries";0.535;2
"20kmE490N176";"Fish";0.445;2
"20kmE490N176";"Invertebrate fisheries";0.535;2
"20kmE490N178";"Fish";0.445;2
"20kmE490N178";"Invertebrate fisheries";0.535;2
"20kmE490N184";"Fish";0.445;2
"20kmE490N184";"Invertebrate fisheries";0.535;2
"20kmE490N186";"Fish";0.445;2
"20kmE490N186";"Invertebrate fisheries";0.535;2
"20kmE490N190";"Fish";0.445;2
"20kmE490N190";"Invertebrate fisheries";0.535;2
"20kmE490N192";"Fish";0.445;2
"20kmE490N192";"Invertebrate fisheries";0.535;2
"20kmE490N194";"Fish";0.445;2
"20kmE490N194";"Invertebrate fisheries";0.535;2
"20kmE490N196";"Fish";0.445;2
"20kmE490N196";"Invertebrate fisheries";0.535;2
"20kmE490N200";"Benthic species";0.145;4
"20kmE490N200";"Cetaceans";0.391818181818182;11
"20kmE490N202";"Benthic species";0.09;1
"20kmE490N202";"Cetaceans";0.29;3
"20kmE490N202";"Fish";0.585;4
"20kmE490N202";"Invertebrate fisheries";0.43;4
"20kmE490N202";"Macrophytes";0.34;2
"20kmE490N220";"Cetaceans";0.33;1
"20kmE490N220";"Fish";0.556;5
"20kmE490N220";"Invertebrate fisheries";0.453333333333333;3
"20kmE490N222";"Cetaceans";0.33;1
"20kmE490N222";"Fish";0.556;5
"20kmE490N222";"Invertebrate fisheries";0.453333333333333;3
"20kmE490N224";"Cetaceans";0.33;1
"20kmE490N224";"Fish";0.556;5
"20kmE490N224";"Invertebrate fisheries";0.453333333333333;3
"20kmE490N226";"Cetaceans";0.33;1
"20kmE490N226";"Fish";0.556;5
"20kmE490N226";"Invertebrate fisheries";0.453333333333333;3
"20kmE492N176";"Fish";0.445;2
"20kmE492N178";"Fish";0.445;2
"20kmE492N178";"Invertebrate fisheries";0.535;2
"20kmE492N180";"Fish";0.445;2
"20kmE492N180";"Invertebrate fisheries";0.535;2
"20kmE492N182";"Fish";0.445;2
"20kmE492N182";"Invertebrate fisheries";0.535;2
"20kmE492N184";"Fish";0.445;2
"20kmE492N184";"Invertebrate fisheries";0.535;2
"20kmE492N194";"Fish";0.445;2
"20kmE492N194";"Invertebrate fisheries";0.535;2
"20kmE492N196";"Fish";0.445;2
"20kmE492N196";"Invertebrate fisheries";0.535;2
"20kmE492N200";"Benthic species";0.09;1
"20kmE492N200";"Cetaceans";0.29;3
"20kmE492N200";"Fish";0.585;4
"20kmE492N200";"Invertebrate fisheries";0.43;4
"20kmE492N202";"Benthic species";0.09;1
"20kmE492N202";"Cetaceans";0.29;3
"20kmE492N202";"Fish";0.585;4
"20kmE492N202";"Invertebrate fisheries";0.43;4
"20kmE492N220";"Cetaceans";0.33;1
"20kmE492N220";"Fish";0.556;5
"20kmE492N220";"Invertebrate fisheries";0.453333333333333;3
"20kmE492N222";"Cetaceans";0.33;1
"20kmE492N222";"Fish";0.556;5
"20kmE492N222";"Invertebrate fisheries";0.453333333333333;3
"20kmE492N224";"Benthic species";0.132727272727273;11
"20kmE492N224";"Cetaceans";0.4775;4
"20kmE492N224";"Fish";0.556;5
"20kmE492N224";"Invertebrate fisheries";0.453333333333333;3
"20kmE492N224";"Zooplankton";0.155;2
"20kmE494N176";"Fish";0.445;2
"20kmE494N178";"Fish";0.445;2
"20kmE494N180";"Fish";0.445;2
"20kmE494N180";"Invertebrate fisheries";0.535;2
"20kmE494N180";"Macrophytes";0.68;1
"20kmE494N182";"Fish";0.445;2
"20kmE494N184";"Fish";0.445;2
"20kmE494N192";"Fish";0.445;2
"20kmE494N192";"Invertebrate fisheries";0.535;2
"20kmE494N194";"Fish";0.445;2
"20kmE494N194";"Invertebrate fisheries";0.535;2
"20kmE494N196";"Fish";0.445;2
"20kmE494N196";"Invertebrate fisheries";0.535;2
"20kmE494N198";"Fish";0.585;4
"20kmE494N198";"Invertebrate fisheries";0.43;4
"20kmE494N200";"Benthic species";0.09;1
"20kmE494N200";"Cetaceans";0.29;3
"20kmE494N200";"Fish";0.585;4
"20kmE494N200";"Invertebrate fisheries";0.43;4
"20kmE494N218";"Benthic species";0.163333333333333;3
"20kmE494N218";"Cetaceans";0.34;2
"20kmE494N218";"Fish";0.556;5
"20kmE494N218";"Invertebrate fisheries";0.453333333333333;3
"20kmE494N220";"Cetaceans";0.33;1
"20kmE494N220";"Fish";0.556;5
"20kmE494N220";"Invertebrate fisheries";0.453333333333333;3
"20kmE494N222";"Cetaceans";0.33;1
"20kmE494N222";"Fish";0.556;5
"20kmE494N222";"Invertebrate fisheries";0.453333333333333;3
"20kmE494N224";"Benthic species";0.145;4
"20kmE494N224";"Cetaceans";0.391818181818182;11
"20kmE496N192";"Fish";0.445;2
